trip_id,user_id,driver_id,product_id,city_id,request_date,request_date_id,pickup_date_id,dropoff_date_id,status,distance_km,surge_multiplier,fare,incentive_id,incentive_amount
1619,52,11,2,1,2024-03-11,20240311,20240311,20240311,completed,3.79,1.64,18.65,1.0,3.48
1620,80,8,3,9,2024-03-23,20240323,20240323,20240323,completed,1.8,1.64,8.86,2.0,3.34
1621,178,33,1,6,2024-02-26,20240226,20240226,20240226,completed,3.41,2.31,23.63,2.0,3.43
1622,124,23,3,4,2024-01-15,20240115,20240115,20240115,cancelled_user,0.71,1.59,3.39,,0.0
1623,119,25,3,3,2024-03-16,20240316,20240316,20240316,completed,15.6,1.5,70.2,,0.0
1624,8,8,1,3,2024-01-30,20240130,20240130,20240130,completed,8.06,1.51,36.51,2.0,1.68
1625,85,45,3,2,2024-01-20,20240120,20240120,20240120,completed,5.51,1.29,21.32,1.0,2.47
1626,129,22,3,2,2024-02-06,20240206,20240206,20240206,completed,3.86,2.29,26.52,2.0,3.34
1627,8,4,1,10,2024-01-03,20240103,20240103,20240103,completed,7.86,1.22,28.77,1.0,2.13
1628,157,40,3,5,2024-03-13,20240313,20240313,20240313,completed,3.41,2.36,24.14,,0.0
1629,96,3,2,9,2024-02-10,20240210,20240210,20240210,completed,1.78,1.43,7.64,1.0,2.05
1630,102,29,3,2,2024-02-08,20240208,20240208,20240208,cancelled_user,0.87,2.35,6.13,2.0,2.88
1631,5,41,2,2,2024-01-26,20240126,20240126,20240126,completed,5.21,2.19,34.23,,0.0
1632,86,29,3,6,2024-01-02,20240102,20240102,20240102,completed,13.26,1.87,74.39,2.0,1.32
1633,175,34,1,10,2024-01-23,20240123,20240123,20240123,completed,0.83,2.0,4.98,,0.0
1634,34,34,1,2,2024-01-23,20240123,20240123,20240123,completed,0.99,1.49,4.43,1.0,3.28
1635,193,28,3,4,2024-03-25,20240325,20240325,20240325,completed,2.84,1.86,15.85,,0.0
1636,55,13,1,6,2024-01-16,20240116,20240116,20240116,completed,8.22,1.44,35.51,2.0,4.61
1637,119,15,3,5,2024-01-09,20240109,20240109,20240109,cancelled_user,1.74,1.6,8.35,,0.0
1638,171,23,1,1,2024-01-13,20240113,20240113,20240113,completed,1.46,2.15,9.42,2.0,3.06
1639,158,44,2,6,2024-01-28,20240128,20240128,20240128,cancelled_user,4.84,1.37,19.89,,0.0
1640,114,26,3,1,2024-01-27,20240127,20240127,20240127,completed,3.84,2.26,26.04,2.0,1.28
1641,145,4,2,3,2024-02-20,20240220,20240220,20240220,cancelled_driver,0.31,1.56,1.45,,0.0
1642,26,26,2,10,2024-03-04,20240304,20240304,20240304,completed,0.43,1.8,2.32,2.0,4.06
1643,136,40,3,5,2024-02-21,20240221,20240221,20240221,completed,5.15,2.41,37.23,,0.0
1644,47,9,2,10,2024-03-21,20240321,20240321,20240321,completed,3.13,2.02,18.97,,0.0
1645,113,5,3,5,2024-02-07,20240207,20240207,20240207,cancelled_user,17.7,1.97,104.61,,0.0
1646,76,32,2,10,2024-03-05,20240305,20240305,20240305,cancelled_user,5.67,2.07,35.21,,0.0
1647,72,20,3,6,2024-01-18,20240118,20240118,20240118,completed,0.05,2.38,0.36,1.0,2.87
1648,89,50,3,10,2024-03-03,20240303,20240303,20240303,completed,3.28,1.37,13.48,2.0,4.59
1649,46,11,1,8,2024-02-20,20240220,20240220,20240220,completed,2.68,1.92,15.44,,0.0
1650,196,15,3,5,2024-01-09,20240109,20240109,20240109,completed,0.56,1.6,2.69,1.0,3.75
1651,33,32,3,1,2024-01-13,20240113,20240113,20240113,completed,12.83,1.02,39.26,2.0,4.92
1652,1,28,2,5,2024-02-09,20240209,20240209,20240209,cancelled_user,8.17,1.19,29.17,2.0,1.94
1653,147,22,3,3,2024-02-24,20240224,20240224,20240224,completed,1.31,1.49,5.86,2.0,1.67
1654,31,41,1,4,2024-03-19,20240319,20240319,20240319,completed,1.48,1.85,8.21,,0.0
1655,142,17,2,8,2024-02-12,20240212,20240212,20240212,completed,0.16,2.32,1.11,,0.0
1656,53,26,2,7,2024-02-13,20240213,20240213,20240213,completed,1.76,2.19,11.56,,0.0
1657,48,44,1,5,2024-03-08,20240308,20240308,20240308,completed,4.39,1.83,24.1,2.0,3.97
1658,69,7,2,2,2024-02-02,20240202,20240202,20240202,completed,2.73,1.11,9.09,,0.0
1659,105,42,2,6,2024-01-24,20240124,20240124,20240124,completed,17.41,1.43,74.69,,0.0
1660,90,26,2,6,2024-02-05,20240205,20240205,20240205,completed,0.29,1.55,1.35,,0.0
1661,190,25,2,10,2024-01-10,20240110,20240110,20240110,completed,4.48,1.93,25.94,,0.0
1662,194,10,1,10,2024-01-20,20240120,20240120,20240120,completed,9.77,1.1,32.24,,0.0
1663,192,45,1,6,2024-03-15,20240315,20240315,20240315,completed,3.28,1.8,17.71,2.0,3.5
1664,198,19,2,9,2024-01-12,20240112,20240112,20240112,completed,0.01,2.35,0.07,2.0,1.56
1665,63,11,2,8,2024-03-02,20240302,20240302,20240302,cancelled_driver,1.39,2.06,8.59,2.0,4.89
1666,73,13,1,8,2024-01-18,20240118,20240118,20240118,completed,1.96,2.2,12.94,,0.0
1667,161,8,1,1,2024-03-03,20240303,20240303,20240303,completed,16.91,2.02,102.47,,0.0
1668,169,40,1,5,2024-03-24,20240324,20240324,20240324,cancelled_user,12.14,1.31,47.71,,0.0
1669,89,4,2,7,2024-01-25,20240125,20240125,20240125,completed,14.9,1.17,52.3,,0.0
1670,176,47,2,6,2024-01-12,20240112,20240112,20240112,completed,8.74,2.24,58.73,,0.0
1671,13,31,3,5,2024-01-21,20240121,20240121,20240121,cancelled_user,2.17,2.04,13.28,,0.0
1672,73,28,1,8,2024-01-25,20240125,20240125,20240125,cancelled_driver,11.82,1.86,65.96,,0.0
1673,77,11,2,3,2024-01-11,20240111,20240111,20240111,completed,20.0,1.28,76.8,,0.0
1674,159,43,1,6,2024-03-04,20240304,20240304,20240304,completed,2.15,1.91,12.32,,0.0
1675,68,1,2,5,2024-03-13,20240313,20240313,20240313,completed,1.51,1.05,4.76,1.0,4.14
1676,98,49,1,8,2024-02-19,20240219,20240219,20240219,completed,3.96,1.18,14.02,,0.0
1677,125,47,2,4,2024-03-02,20240302,20240302,20240302,completed,1.04,1.47,4.59,,0.0
1678,102,38,3,8,2024-03-29,20240329,20240329,20240329,completed,0.17,1.67,0.85,,0.0
1679,132,24,3,10,2024-02-18,20240218,20240218,20240218,cancelled_user,14.58,1.18,51.61,,0.0
1680,102,47,1,2,2024-01-14,20240114,20240114,20240114,completed,13.0,1.18,46.02,2.0,4.42
1681,19,31,2,9,2024-01-01,20240101,20240101,20240101,completed,0.89,2.09,5.58,1.0,2.92
1682,198,41,2,9,2024-03-21,20240321,20240321,20240321,completed,2.62,1.85,14.54,,0.0
1683,82,46,1,10,2024-01-25,20240125,20240125,20240125,completed,8.89,1.8,48.01,,0.0
1684,141,50,2,10,2024-02-28,20240228,20240228,20240228,completed,5.41,1.68,27.27,2.0,2.99
1685,23,26,1,6,2024-03-12,20240312,20240312,20240312,completed,2.51,2.46,18.52,,0.0
1686,83,49,2,4,2024-03-09,20240309,20240309,20240309,completed,6.82,1.07,21.89,,0.0
1687,109,50,1,4,2024-01-05,20240105,20240105,20240105,completed,11.37,1.27,43.32,,0.0
1688,75,5,2,6,2024-01-19,20240119,20240119,20240119,cancelled_driver,13.03,1.97,77.01,,0.0
1689,129,20,1,5,2024-01-23,20240123,20240123,20240123,completed,2.38,1.2,8.57,1.0,2.24
1690,88,41,2,6,2024-01-09,20240109,20240109,20240109,cancelled_user,0.95,1.88,5.36,,0.0
1691,54,11,3,7,2024-02-19,20240219,20240219,20240219,completed,12.2,1.85,67.71,,0.0
1692,199,33,2,7,2024-01-16,20240116,20240116,20240116,completed,0.49,2.46,3.62,,0.0
1693,89,50,1,9,2024-02-02,20240202,20240202,20240202,completed,6.4,2.33,44.74,,0.0
1694,143,38,3,8,2024-01-02,20240102,20240102,20240102,completed,0.76,2.42,5.52,2.0,4.88
1695,65,27,2,6,2024-01-14,20240114,20240114,20240114,completed,2.47,1.17,8.67,,0.0
1696,76,34,3,6,2024-01-01,20240101,20240101,20240101,completed,2.65,2.3,18.28,,0.0
1697,199,15,2,5,2024-03-30,20240330,20240330,20240330,completed,0.86,1.19,3.07,,0.0
1698,143,32,3,1,2024-02-27,20240227,20240227,20240227,completed,12.8,1.95,74.88,2.0,3.11
1699,149,21,1,9,2024-03-29,20240329,20240329,20240329,completed,0.01,2.08,0.06,,0.0
1700,147,46,2,9,2024-01-16,20240116,20240116,20240116,completed,11.21,1.24,41.7,,0.0
1701,60,5,2,9,2024-03-19,20240319,20240319,20240319,completed,10.76,1.95,62.95,,0.0
1702,93,6,1,8,2024-03-30,20240330,20240330,20240330,completed,1.91,1.08,6.19,2.0,2.39
1703,161,38,3,10,2024-02-16,20240216,20240216,20240216,completed,6.09,1.44,26.31,1.0,2.28
1704,49,22,1,3,2024-02-13,20240213,20240213,20240213,completed,1.46,2.38,10.42,2.0,4.45
1705,35,18,1,1,2024-03-20,20240320,20240320,20240320,completed,7.11,1.26,26.88,,0.0
1706,172,14,3,8,2024-01-14,20240114,20240114,20240114,completed,4.12,1.1,13.6,,0.0
1707,102,10,1,7,2024-01-24,20240124,20240124,20240124,completed,1.78,1.67,8.92,,0.0
1708,11,46,2,5,2024-02-24,20240224,20240224,20240224,completed,2.56,2.28,17.51,,0.0
1709,99,13,2,10,2024-01-15,20240115,20240115,20240115,completed,5.85,1.12,19.66,,0.0
1710,200,31,2,7,2024-03-23,20240323,20240323,20240323,completed,11.83,1.53,54.3,1.0,2.32
1711,110,30,1,10,2024-03-12,20240312,20240312,20240312,cancelled_user,0.7,2.35,4.93,2.0,1.69
1712,74,3,2,4,2024-02-03,20240203,20240203,20240203,completed,4.24,1.18,15.01,,0.0
1713,194,30,2,9,2024-01-02,20240102,20240102,20240102,completed,1.46,1.47,6.44,,0.0
1714,174,6,2,10,2024-01-27,20240127,20240127,20240127,completed,8.08,2.17,52.6,,0.0
1715,9,29,2,2,2024-03-14,20240314,20240314,20240314,completed,0.36,1.81,1.95,,0.0
1716,3,8,2,9,2024-03-27,20240327,20240327,20240327,completed,5.84,2.25,39.42,,0.0
1717,85,44,2,9,2024-03-12,20240312,20240312,20240312,completed,0.96,1.17,3.37,1.0,1.13
1718,26,45,1,5,2024-01-23,20240123,20240123,20240123,completed,4.54,2.38,32.42,,0.0
1719,72,43,2,1,2024-03-08,20240308,20240308,20240308,completed,9.03,2.4,65.02,,0.0
1720,48,44,2,7,2024-01-14,20240114,20240114,20240114,cancelled_driver,7.03,1.23,25.94,,0.0
1721,194,33,3,10,2024-03-03,20240303,20240303,20240303,completed,6.99,1.05,22.02,1.0,4.83
1722,198,17,1,10,2024-03-05,20240305,20240305,20240305,completed,3.65,2.48,27.16,,0.0
1723,156,48,1,4,2024-03-08,20240308,20240308,20240308,completed,11.07,1.72,57.12,2.0,1.85
1724,117,11,1,9,2024-03-03,20240303,20240303,20240303,completed,4.43,1.86,24.72,1.0,3.25
1725,154,13,1,6,2024-03-30,20240330,20240330,20240330,completed,12.48,1.92,71.88,,0.0
1726,153,50,2,3,2024-03-21,20240321,20240321,20240321,completed,3.95,2.18,25.83,1.0,3.36
1727,12,11,2,6,2024-03-27,20240327,20240327,20240327,completed,3.53,2.22,23.51,,0.0
1728,133,31,3,10,2024-03-04,20240304,20240304,20240304,cancelled_user,1.26,1.29,4.88,,0.0
1729,48,28,3,6,2024-02-01,20240201,20240201,20240201,completed,3.93,1.35,15.92,,0.0
1730,37,44,1,5,2024-03-19,20240319,20240319,20240319,completed,0.76,2.32,5.29,,0.0
1731,44,6,3,2,2024-01-13,20240113,20240113,20240113,completed,10.19,2.23,68.17,2.0,3.09
1732,15,41,3,10,2024-03-06,20240306,20240306,20240306,completed,5.63,1.93,32.6,,0.0
1733,43,16,1,10,2024-01-19,20240119,20240119,20240119,completed,25.29,2.49,188.92,,0.0
1734,176,4,1,2,2024-01-24,20240124,20240124,20240124,completed,0.48,2.1,3.02,,0.0
1735,87,35,3,7,2024-03-28,20240328,20240328,20240328,cancelled_user,1.38,1.32,5.46,,0.0
1736,70,48,2,2,2024-01-11,20240111,20240111,20240111,completed,10.48,2.27,71.37,,0.0
1737,46,26,3,6,2024-02-28,20240228,20240228,20240228,completed,2.51,1.62,12.2,2.0,4.91
1738,108,12,3,5,2024-03-26,20240326,20240326,20240326,cancelled_user,3.14,1.05,9.89,1.0,3.05
1739,123,11,2,4,2024-01-15,20240115,20240115,20240115,completed,9.85,1.48,43.73,1.0,3.52
1740,171,37,2,7,2024-01-10,20240110,20240110,20240110,completed,3.69,2.15,23.8,,0.0
1741,21,25,1,8,2024-02-10,20240210,20240210,20240210,completed,1.08,2.44,7.91,,0.0
1742,151,18,1,4,2024-01-27,20240127,20240127,20240127,completed,11.13,1.41,47.08,,0.0
1743,107,19,3,1,2024-02-29,20240229,20240229,20240229,completed,0.16,1.37,0.66,,0.0
1744,80,23,2,1,2024-03-13,20240313,20240313,20240313,completed,11.29,1.85,62.66,,0.0
1745,47,38,1,1,2024-02-21,20240221,20240221,20240221,completed,0.26,2.22,1.73,2.0,3.63
1746,117,18,3,1,2024-01-28,20240128,20240128,20240128,completed,5.48,2.12,34.85,1.0,4.03
1747,124,26,2,5,2024-03-05,20240305,20240305,20240305,completed,0.37,1.84,2.04,,0.0
1748,143,6,3,4,2024-01-17,20240117,20240117,20240117,completed,6.12,1.95,35.8,1.0,2.33
1749,25,4,1,9,2024-02-13,20240213,20240213,20240213,cancelled_user,0.17,1.36,0.69,,0.0
1750,36,44,1,3,2024-01-10,20240110,20240110,20240110,completed,9.24,1.65,45.74,2.0,3.41
1751,51,29,2,7,2024-03-03,20240303,20240303,20240303,cancelled_user,3.14,1.38,13.0,2.0,4.2
1752,15,34,3,8,2024-03-22,20240322,20240322,20240322,completed,0.49,2.33,3.43,,0.0
1753,68,17,2,6,2024-02-16,20240216,20240216,20240216,completed,6.13,1.17,21.52,2.0,1.72
1754,21,43,1,10,2024-02-07,20240207,20240207,20240207,completed,3.36,2.02,20.36,,0.0
1755,141,43,1,1,2024-03-10,20240310,20240310,20240310,completed,1.06,1.39,4.42,,0.0
1756,19,16,3,8,2024-03-16,20240316,20240316,20240316,completed,0.08,1.71,0.41,,0.0
1757,34,2,3,10,2024-02-22,20240222,20240222,20240222,completed,2.71,1.45,11.79,,0.0
1758,78,34,3,3,2024-03-18,20240318,20240318,20240318,completed,0.45,1.48,2.0,,0.0
1759,125,8,2,8,2024-02-13,20240213,20240213,20240213,completed,0.49,1.39,2.04,,0.0
1760,196,13,3,4,2024-03-14,20240314,20240314,20240314,completed,1.56,2.13,9.97,2.0,1.96
1761,117,42,3,8,2024-02-23,20240223,20240223,20240223,completed,4.98,1.55,23.16,1.0,3.17
1762,52,8,1,1,2024-01-20,20240120,20240120,20240120,completed,3.77,2.09,23.64,1.0,3.87
1763,27,30,1,3,2024-03-19,20240319,20240319,20240319,completed,0.36,1.68,1.81,,0.0
1764,157,32,3,6,2024-01-31,20240131,20240131,20240131,cancelled_driver,17.28,1.82,94.35,,0.0
1765,156,36,3,9,2024-01-07,20240107,20240107,20240107,completed,10.91,1.81,59.24,2.0,2.52
1766,35,47,1,2,2024-02-27,20240227,20240227,20240227,completed,1.5,2.46,11.07,,0.0
1767,136,30,3,1,2024-01-10,20240110,20240110,20240110,completed,0.65,1.55,3.02,1.0,4.04
1768,144,1,2,10,2024-01-10,20240110,20240110,20240110,completed,14.27,1.31,56.08,1.0,1.83
1769,106,43,2,3,2024-02-08,20240208,20240208,20240208,completed,3.09,2.37,21.97,,0.0
1770,164,39,2,4,2024-01-28,20240128,20240128,20240128,completed,1.86,1.26,7.03,1.0,1.72
1771,158,17,3,5,2024-01-30,20240130,20240130,20240130,completed,3.37,2.25,22.75,,0.0
1772,146,20,1,3,2024-02-06,20240206,20240206,20240206,completed,7.41,1.23,27.34,,0.0
1773,2,24,3,10,2024-03-07,20240307,20240307,20240307,cancelled_driver,0.92,1.99,5.49,,0.0
1774,177,50,3,2,2024-02-12,20240212,20240212,20240212,cancelled_user,7.29,1.23,26.9,,0.0
1775,77,22,1,2,2024-03-19,20240319,20240319,20240319,completed,6.92,2.38,49.41,,0.0
1776,132,29,1,7,2024-03-25,20240325,20240325,20240325,completed,3.88,1.85,21.53,,0.0
1777,90,22,1,9,2024-02-21,20240221,20240221,20240221,cancelled_user,10.04,1.49,44.88,1.0,3.22
1778,89,44,2,10,2024-02-25,20240225,20240225,20240225,cancelled_driver,0.71,1.21,2.58,,0.0
1779,94,9,3,2,2024-03-16,20240316,20240316,20240316,completed,4.53,1.56,21.2,1.0,2.74
1780,7,37,1,7,2024-03-08,20240308,20240308,20240308,completed,2.98,2.06,18.42,1.0,3.27
1781,95,10,3,7,2024-01-09,20240109,20240109,20240109,cancelled_user,2.74,1.58,12.99,,0.0
1782,108,36,2,7,2024-01-23,20240123,20240123,20240123,completed,1.46,1.37,6.0,,0.0
1783,74,37,2,3,2024-03-03,20240303,20240303,20240303,completed,2.33,1.87,13.07,1.0,3.23
1784,39,28,1,7,2024-03-01,20240301,20240301,20240301,completed,0.57,1.63,2.79,1.0,1.14
1785,141,28,1,1,2024-02-09,20240209,20240209,20240209,cancelled_user,1.45,1.25,5.44,1.0,3.36
1786,159,42,3,10,2024-02-13,20240213,20240213,20240213,cancelled_user,1.59,1.23,5.87,2.0,2.75
1787,71,43,1,1,2024-03-26,20240326,20240326,20240326,completed,6.38,2.06,39.43,,0.0
1788,191,21,3,5,2024-01-24,20240124,20240124,20240124,completed,0.25,2.46,1.84,1.0,4.7
1789,56,24,1,2,2024-02-20,20240220,20240220,20240220,completed,5.27,1.35,21.34,,0.0
1790,170,42,3,9,2024-02-27,20240227,20240227,20240227,cancelled_user,1.25,2.16,8.1,,0.0
1791,189,40,3,7,2024-03-30,20240330,20240330,20240330,completed,0.43,1.13,1.46,,0.0
1792,42,2,3,4,2024-02-02,20240202,20240202,20240202,cancelled_user,1.79,1.57,8.43,,0.0
1793,184,8,3,4,2024-01-16,20240116,20240116,20240116,completed,1.27,1.76,6.71,2.0,2.02
1794,36,48,2,2,2024-01-22,20240122,20240122,20240122,cancelled_user,4.02,1.4,16.88,2.0,1.0
1795,84,27,3,5,2024-02-26,20240226,20240226,20240226,completed,2.21,1.79,11.87,,0.0
1796,196,22,1,4,2024-03-02,20240302,20240302,20240302,completed,16.91,2.32,117.69,1.0,1.18
1797,118,37,2,1,2024-03-22,20240322,20240322,20240322,completed,16.56,2.42,120.23,,0.0
1798,7,27,2,8,2024-03-11,20240311,20240311,20240311,completed,2.93,1.15,10.11,2.0,4.35
1799,54,29,3,3,2024-03-30,20240330,20240330,20240330,cancelled_user,7.93,1.41,33.54,2.0,3.91
1800,129,3,2,6,2024-03-12,20240312,20240312,20240312,completed,0.07,2.47,0.52,2.0,2.41
1801,172,44,3,4,2024-03-10,20240310,20240310,20240310,completed,3.97,1.41,16.79,1.0,4.29
1802,120,13,1,9,2024-01-30,20240130,20240130,20240130,completed,6.8,2.04,41.62,,0.0
1803,173,45,3,7,2024-01-23,20240123,20240123,20240123,cancelled_user,1.22,1.38,5.05,1.0,2.22
1804,106,10,2,9,2024-02-01,20240201,20240201,20240201,completed,0.32,1.53,1.47,,0.0
1805,47,36,1,10,2024-03-26,20240326,20240326,20240326,completed,0.85,1.29,3.29,,0.0
1806,123,9,3,3,2024-02-26,20240226,20240226,20240226,completed,2.92,2.28,19.97,,0.0
1807,141,27,1,1,2024-01-09,20240109,20240109,20240109,completed,3.53,2.32,24.57,,0.0
1808,119,34,1,5,2024-01-31,20240131,20240131,20240131,completed,2.4,1.45,10.44,,0.0
1809,150,1,2,3,2024-03-11,20240311,20240311,20240311,completed,2.9,2.24,19.49,2.0,3.71
1810,118,32,1,6,2024-01-09,20240109,20240109,20240109,completed,3.18,1.54,14.69,,0.0
1811,21,25,2,8,2024-01-13,20240113,20240113,20240113,cancelled_user,7.34,1.15,25.32,1.0,1.07
1812,137,29,1,4,2024-02-27,20240227,20240227,20240227,cancelled_user,0.56,2.14,3.6,,0.0
1813,26,7,3,5,2024-01-03,20240103,20240103,20240103,completed,7.33,1.89,41.56,,0.0
1814,9,49,1,5,2024-02-04,20240204,20240204,20240204,completed,5.83,1.41,24.66,,0.0
1815,15,3,3,4,2024-01-21,20240121,20240121,20240121,completed,6.77,1.38,28.03,2.0,4.82
1816,10,20,3,4,2024-03-04,20240304,20240304,20240304,completed,6.63,2.46,48.93,1.0,2.7
1817,122,20,1,4,2024-02-21,20240221,20240221,20240221,completed,3.18,2.29,21.85,,0.0
1818,121,30,3,4,2024-02-03,20240203,20240203,20240203,cancelled_user,1.19,2.21,7.89,,0.0
1819,125,35,1,4,2024-02-04,20240204,20240204,20240204,completed,3.85,1.19,13.74,1.0,4.2
1820,170,35,1,5,2024-01-15,20240115,20240115,20240115,completed,15.85,2.13,101.28,,0.0
1821,72,49,3,2,2024-01-06,20240106,20240106,20240106,cancelled_user,4.44,1.32,17.58,,0.0
1822,152,39,3,2,2024-03-25,20240325,20240325,20240325,cancelled_user,0.06,2.47,0.44,,0.0
1823,49,27,2,9,2024-02-01,20240201,20240201,20240201,completed,0.31,1.08,1.0,,0.0
1824,154,26,3,2,2024-02-21,20240221,20240221,20240221,completed,24.71,1.53,113.42,1.0,1.55
1825,91,14,2,6,2024-03-23,20240323,20240323,20240323,completed,0.37,1.64,1.82,,0.0
1826,37,17,3,2,2024-01-28,20240128,20240128,20240128,completed,0.24,2.24,1.61,,0.0
1827,68,18,1,5,2024-03-25,20240325,20240325,20240325,completed,2.18,2.15,14.06,1.0,2.14
1828,50,45,3,4,2024-03-04,20240304,20240304,20240304,completed,17.42,1.56,81.53,,0.0
1829,152,29,1,7,2024-03-19,20240319,20240319,20240319,completed,1.92,1.85,10.66,2.0,3.46
1830,19,20,1,7,2024-03-18,20240318,20240318,20240318,cancelled_user,2.64,2.25,17.82,,0.0
1831,100,27,1,6,2024-01-19,20240119,20240119,20240119,completed,5.03,1.03,15.54,1.0,1.16
1832,60,18,2,10,2024-01-15,20240115,20240115,20240115,completed,0.12,2.2,0.79,,0.0
1833,167,4,3,5,2024-01-06,20240106,20240106,20240106,completed,11.4,2.42,82.76,,0.0
1834,89,1,1,1,2024-03-13,20240313,20240313,20240313,completed,3.66,1.05,11.53,,0.0
1835,146,50,1,3,2024-03-24,20240324,20240324,20240324,completed,3.14,1.07,10.08,1.0,1.02
1836,147,1,2,9,2024-02-07,20240207,20240207,20240207,cancelled_user,9.86,1.52,44.96,,0.0
1837,164,26,3,1,2024-01-26,20240126,20240126,20240126,completed,15.3,1.13,51.87,,0.0
1838,183,45,3,5,2024-03-22,20240322,20240322,20240322,completed,2.75,1.72,14.19,2.0,3.22
1839,69,20,2,2,2024-02-20,20240220,20240220,20240220,completed,0.95,2.09,5.96,,0.0
1840,175,23,2,4,2024-03-13,20240313,20240313,20240313,completed,8.46,1.85,46.95,,0.0
1841,49,10,3,1,2024-02-22,20240222,20240222,20240222,completed,2.58,1.29,9.98,,0.0
1842,108,11,2,3,2024-02-25,20240225,20240225,20240225,completed,13.71,1.98,81.44,1.0,2.11
1843,161,41,3,10,2024-02-28,20240228,20240228,20240228,completed,14.97,2.03,91.17,2.0,1.01
1844,119,41,3,7,2024-03-10,20240310,20240310,20240310,completed,0.61,2.4,4.39,1.0,1.48
1845,149,5,1,10,2024-03-18,20240318,20240318,20240318,completed,15.68,1.22,57.39,,0.0
1846,150,1,1,3,2024-02-27,20240227,20240227,20240227,completed,2.3,2.04,14.08,1.0,1.89
1847,176,17,3,4,2024-03-28,20240328,20240328,20240328,cancelled_user,5.2,2.37,36.97,,0.0
1848,37,22,3,2,2024-01-13,20240113,20240113,20240113,cancelled_driver,0.18,1.75,0.94,2.0,1.67
1849,143,34,3,3,2024-02-12,20240212,20240212,20240212,cancelled_user,10.99,1.54,50.77,2.0,4.16
1850,163,45,3,9,2024-03-16,20240316,20240316,20240316,completed,5.13,1.26,19.39,,0.0
1851,199,41,3,3,2024-02-20,20240220,20240220,20240220,completed,5.16,2.3,35.6,,0.0
1852,160,29,3,5,2024-01-19,20240119,20240119,20240119,completed,11.62,1.59,55.43,2.0,2.32
1853,11,4,2,2,2024-01-21,20240121,20240121,20240121,cancelled_user,3.55,2.39,25.45,,0.0
1854,138,5,3,4,2024-03-31,20240331,20240331,20240331,completed,2.64,2.27,17.98,,0.0
1855,78,11,2,7,2024-03-23,20240323,20240323,20240323,completed,10.05,1.56,47.03,,0.0
1856,77,21,2,7,2024-01-24,20240124,20240124,20240124,completed,6.78,1.86,37.83,,0.0
1857,185,35,3,3,2024-01-26,20240126,20240126,20240126,completed,14.88,1.04,46.43,,0.0
1858,153,12,3,5,2024-02-14,20240214,20240214,20240214,completed,14.08,1.39,58.71,2.0,1.83
1859,2,26,2,1,2024-01-28,20240128,20240128,20240128,completed,2.41,2.07,14.97,,0.0
1860,64,19,2,10,2024-03-22,20240322,20240322,20240322,completed,2.96,2.02,17.94,,0.0
1861,35,45,3,10,2024-01-29,20240129,20240129,20240129,completed,1.48,1.53,6.79,,0.0
1862,7,7,3,10,2024-01-17,20240117,20240117,20240117,completed,5.4,2.21,35.8,2.0,2.17
1863,85,47,2,1,2024-03-08,20240308,20240308,20240308,completed,2.27,1.35,9.19,,0.0
1864,146,7,2,5,2024-02-13,20240213,20240213,20240213,cancelled_user,7.71,1.69,39.09,,0.0
1865,67,26,2,10,2024-03-01,20240301,20240301,20240301,completed,0.65,1.71,3.33,1.0,4.63
1866,42,40,1,9,2024-03-08,20240308,20240308,20240308,completed,0.62,1.51,2.81,1.0,1.45
1867,118,5,2,1,2024-03-14,20240314,20240314,20240314,completed,1.14,2.43,8.31,,0.0
1868,125,21,1,1,2024-01-25,20240125,20240125,20240125,completed,0.44,2.05,2.71,1.0,4.73
1869,167,14,3,4,2024-03-07,20240307,20240307,20240307,completed,4.84,1.81,26.28,,0.0
1870,169,4,3,4,2024-01-02,20240102,20240102,20240102,completed,0.8,1.77,4.25,2.0,2.17
1871,24,23,2,2,2024-03-29,20240329,20240329,20240329,completed,0.87,1.24,3.24,1.0,2.22
1872,188,42,3,9,2024-02-18,20240218,20240218,20240218,completed,0.07,1.56,0.33,1.0,1.12
1873,46,20,3,9,2024-03-10,20240310,20240310,20240310,cancelled_user,7.62,2.01,45.95,2.0,1.15
1874,19,15,3,2,2024-01-26,20240126,20240126,20240126,completed,8.36,2.39,59.94,1.0,4.81
1875,68,50,3,9,2024-03-12,20240312,20240312,20240312,completed,0.88,2.22,5.86,,0.0
1876,102,45,1,6,2024-01-27,20240127,20240127,20240127,completed,6.73,1.45,29.28,,0.0
1877,42,29,1,8,2024-03-29,20240329,20240329,20240329,cancelled_user,2.84,1.65,14.06,2.0,2.51
1878,32,8,2,10,2024-01-18,20240118,20240118,20240118,completed,1.37,1.12,4.6,,0.0
1879,167,41,2,4,2024-02-23,20240223,20240223,20240223,completed,4.86,1.15,16.77,,0.0
1880,109,48,2,2,2024-01-01,20240101,20240101,20240101,completed,0.98,1.71,5.03,,0.0
1881,36,19,3,2,2024-03-01,20240301,20240301,20240301,completed,7.07,1.8,38.18,,0.0
1882,97,48,3,9,2024-01-03,20240103,20240103,20240103,completed,0.24,1.4,1.01,,0.0
1883,164,39,1,1,2024-03-08,20240308,20240308,20240308,completed,15.99,1.96,94.02,,0.0
1884,131,46,1,7,2024-02-10,20240210,20240210,20240210,completed,0.37,2.06,2.29,,0.0
1885,73,28,2,3,2024-02-06,20240206,20240206,20240206,completed,4.33,1.45,18.84,2.0,2.71
